GAME,WINNER,TIME,big,big,big,big
2586,1,0.13606107234954834,42,53,35,35
2587,0,0.1796269416809082,52,35,42,36
2588,1,0.12442898750305176,42,53,28,28
2589,1,0.12022995948791504,42,53,28,35
2590,1,0.27226710319519043,35,59,43,35
2591,1,0.1667879819869995,35,59,36,52
2592,0,0.11849701404571533,53,28,42,35
2593,0,0.14291095733642578,59,36,28,28
2594,2,0.13581907749176025,35,28,59,43
2595,1,0.1405099630355835,35,59,43,28
2596,2,0.4348909854888916,43,35,52,46
2597,2,0.22355103492736816,42,43,52,28
2598,1,0.1749730110168457,28,59,35,29
2599,2,0.13516199588775635,35,35,53,28
2600,2,0.14668595790863037,35,42,53,35
2601,3,0.21388792991638184,42,36,21,52
2602,0,0.1536499261856079,59,43,28,21
2603,2,0.15030407905578613,35,28,59,36
2604,0,0.15636003017425537,59,43,32,52
2605,2,0.13165295124053955,35,42,53,35
2606,0,0.14980697631835938,59,43,35,28
2607,3,0.09779894351959229,36,14,21,59
2608,1,0.12144994735717773,28,59,36,28
2609,0,0.24047303199768066,59,43,28,35
2610,0,0.3884010314941406,59,43,35,35
2611,0,0.18158495426177979,52,35,42,36
2612,0,0.16735804080963135,53,35,35,42
2613,0,0.1918100118637085,52,28,42,43
2614,3,0.13961994647979736,43,35,28,59
2615,2,0.13264799118041992,35,42,53,35
2616,3,0.4524940252304077,42,39,46,57
2617,1,0.13807296752929688,35,59,36,35
2618,3,0.1372460126876831,36,35,35,59
2619,1,0.14361202716827393,21,59,36,35
2620,0,0.43353307247161865,53,28,28,42
2621,2,0.23033201694488525,46,40,52,52
2622,1,0.18547093868255615,52,59,33,52
2623,0,0.2012699842453003,59,36,28,28
2624,0,0.138153076171875,59,43,35,28
2625,0,0.29764604568481445,59,43,28,35
2626,0,0.1293489933013916,59,29,28,28
2627,3,0.15039801597595215,43,28,35,59
2628,0,0.13097906112670898,59,43,35,35
2629,3,0.13162696361541748,43,35,28,59
2630,3,0.15096700191497803,35,35,42,53
2631,3,0.13353300094604492,43,35,35,59
2632,2,0.12328004837036133,35,35,53,28
2633,2,0.1267930269241333,35,35,59,36
2634,0,0.2110300064086914,59,36,35,35
2635,2,0.25894808769226074,28,35,59,43
2636,3,0.17625999450683594,28,21,42,53
2637,1,0.41446995735168457,29,59,28,35
2638,1,0.14919698238372803,42,53,35,28
2639,0,0.5529000759124756,57,42,49,36
2640,0,0.08090293407440186,60,21,21,21
2641,1,0.15655601024627686,52,59,43,28
2642,3,0.09346401691436768,21,36,21,59
2643,0,0.2946399450302124,59,43,35,35
2644,1,0.12732696533203125,28,59,36,28
2645,3,0.1296619176864624,36,35,35,59
2646,1,0.29586899280548096,35,52,42,36
2647,1,0.1932300329208374,35,52,42,36
2648,2,0.273684024810791,39,46,57,42
2649,0,0.11248195171356201,53,42,28,28
2650,0,0.1215200424194336,59,36,28,28
2651,0,0.3056449890136719,59,43,52,28
2652,0,0.31812000274658203,52,28,42,43
2653,0,0.16994893550872803,59,36,21,35
2654,2,0.29131007194519043,39,52,59,54
2655,2,0.11870205402374268,35,42,53,35
2656,1,0.14461910724639893,35,59,36,35
2657,0,0.3187509775161743,57,42,42,43
2658,2,0.1333630084991455,35,42,53,35
2659,0,0.4678760766983032,59,43,35,28
2660,1,0.17504501342773438,28,59,43,35
2661,1,0.23874390125274658,43,52,42,35
2662,2,0.1265850067138672,35,35,59,43
2663,1,0.19150900840759277,35,59,36,35
2664,0,0.4258359670639038,52,35,42,36
2665,3,0.186629056930542,36,28,28,59
2666,1,0.38082802295684814,28,59,43,52
2667,2,0.22185003757476807,21,28,59,43
2668,0,0.12369203567504883,59,21,36,28
2669,2,0.14203298091888428,21,52,59,43
2670,0,0.11698997020721436,53,35,21,42
2671,1,0.5721849203109741,35,59,35,43
2672,0,0.13289892673492432,53,21,14,42
2673,3,0.1492520570755005,43,35,28,59
2674,1,0.14200294017791748,35,59,36,21
2675,0,0.3544870615005493,52,52,46,40
2676,0,0.2395319938659668,52,42,36,35
2677,3,0.1505829095840454,36,21,35,59
2678,2,0.35250699520111084,35,28,59,43
2679,2,0.10573101043701172,28,42,53,28
2680,0,0.2069629430770874,52,46,43,35
2681,2,0.12383198738098145,35,42,53,35
2682,0,0.1701040267944336,52,21,42,36
2683,0,0.18890595436096191,59,36,21,35
2684,1,0.11976301670074463,28,59,36,28
2685,0,0.12950396537780762,53,21,28,42
2686,1,0.12990093231201172,28,59,35,43
2687,2,0.43573105335235596,43,39,52,46
2688,1,0.13820898532867432,28,53,28,42
2689,0,0.1374140977859497,53,35,35,42
2690,1,0.14959490299224854,35,59,36,21
2691,2,0.3545418977737427,35,28,59,43
2692,1,0.18659496307373047,28,59,43,35
2693,3,0.16602003574371338,28,42,43,52
2694,2,0.3399820327758789,42,43,52,28
2695,1,0.17742395401000977,40,52,52,42
2696,0,0.18753600120544434,59,29,28,35
2697,3,0.3118020296096802,39,39,49,57
2698,1,0.08838200569152832,35,53,21,21
2699,1,0.15395188331604004,28,59,43,35
2700,1,0.16455602645874023,42,53,28,28
2701,0,0.24860000610351562,59,43,28,35
2702,1,0.21832692623138428,42,53,35,35
2703,2,0.22135210037231445,35,28,59,43
2704,1,0.30023205280303955,35,59,36,35
2705,0,0.1606360673904419,59,36,28,28
2706,0,0.4602400064468384,57,39,39,49
2707,1,0.20904099941253662,35,59,43,35
2708,0,0.29143595695495605,59,36,28,28
2709,3,0.226173996925354,35,42,21,53
2710,3,0.330469012260437,39,46,43,52
2711,2,0.17690694332122803,39,49,57,39
2712,1,0.29589593410491943,52,59,35,40
2713,3,0.15563702583312988,35,39,49,57
2714,0,0.1163179874420166,59,36,35,35
2715,2,0.2740299701690674,52,39,59,40
2716,2,0.21194207668304443,42,43,52,35
2717,0,0.12855303287506104,53,28,28,42
2718,0,0.1505899429321289,59,36,28,28
2719,3,0.18139290809631348,43,35,35,59
2720,2,0.17320704460144043,28,35,59,43
2721,1,0.12137794494628906,42,53,28,28
2722,2,0.15405499935150146,52,32,59,43
2723,3,0.1360379457473755,36,35,35,59
2724,3,0.1574019193649292,35,21,42,53
2725,2,0.2736320495605469,35,35,59,43
2726,1,0.45091795921325684,42,53,35,28
2727,0,0.12490606307983398,59,21,21,36
2728,1,0.2074819803237915,28,59,43,21
2729,2,0.2438809871673584,35,35,59,43
2730,2,0.20491290092468262,35,42,53,28
2731,0,0.3401550054550171,52,46,36,52
2732,3,0.26276302337646484,28,36,52,59
2733,1,0.12295103073120117,28,59,36,35
2734,2,0.3118499517440796,28,42,53,35
2735,1,0.23919689655303955,52,59,36,28
2736,3,0.10787308216094971,28,35,42,53
2737,0,0.14966905117034912,57,42,32,49
2738,1,0.1700899600982666,36,59,21,35
2739,3,0.41853201389312744,39,46,42,57
2740,2,0.11909294128417969,35,35,53,28
2741,0,0.1437760591506958,53,35,35,42
2742,1,0.10241496562957764,42,53,28,28
2743,1,0.1812039613723755,35,59,43,28
2744,2,0.12489104270935059,35,35,59,43
2745,1,0.21541404724121094,42,53,21,35
2746,2,0.15590190887451172,52,28,59,43
2747,1,0.25077199935913086,43,52,39,42
2748,0,0.28535497188568115,59,52,35,36
2749,2,0.17484796047210693,35,42,53,35
2750,0,0.12190794944763184,59,36,28,35
2751,3,0.25266802310943604,39,39,49,57
2752,1,0.29691195487976074,35,59,43,35
2753,0,0.10971999168395996,53,42,35,21
2754,2,0.2618870735168457,52,28,59,36
2755,1,0.22629499435424805,36,52,35,42
2756,0,0.11999797821044922,59,43,35,35
2757,0,0.23809993267059326,52,35,42,36
2758,0,0.09593498706817627,59,29,21,21
2759,3,0.13992202281951904,43,28,28,59
2760,1,0.2433689832687378,46,57,35,42
2761,3,0.15237200260162354,35,42,35,53
2762,3,0.13031303882598877,28,28,42,53
2763,2,0.35504090785980225,28,28,59,36
2764,2,0.5268299579620361,36,49,57,42
2765,3,0.1473630666732788,35,21,42,53
2766,1,0.20723402500152588,28,53,42,28
2767,1,0.14895200729370117,42,53,28,28
2768,0,0.1343529224395752,59,43,35,28
2769,1,0.23526489734649658,35,59,43,35
2770,2,0.13474500179290771,28,35,59,43
2771,1,0.28455209732055664,35,59,36,35
2772,3,0.1222449541091919,35,28,42,53
2773,1,0.20066797733306885,28,59,43,35
2774,1,0.22734999656677246,43,52,42,35
2775,2,0.19922101497650146,28,28,59,36
2776,0,0.67877197265625,57,39,42,46
2777,2,0.1412489414215088,42,36,52,35
2778,0,0.24344706535339355,59,36,35,35
2779,3,0.12103796005249023,36,35,35,59
2780,1,0.09943699836730957,21,59,29,21
2781,1,0.16467499732971191,35,59,36,21
2782,1,0.24894392490386963,35,52,42,36
2783,0,0.1087949275970459,53,28,28,42
2784,2,0.28443801403045654,35,28,59,36
2785,2,0.25348401069641113,35,28,59,43
2786,3,0.2872140407562256,42,43,35,52
2787,1,0.2417219877243042,35,53,42,35
2788,0,0.17176496982574463,52,35,35,43
2789,1,0.19203400611877441,43,59,35,28
2790,0,0.15078699588775635,52,28,42,43
2791,0,0.14869093894958496,59,43,35,35
2792,0,0.14168596267700195,59,43,35,28
2793,0,0.16116201877593994,59,21,36,28
2794,0,0.21279406547546387,59,36,28,28
2795,1,0.18829405307769775,35,59,29,28
2796,0,0.3086289167404175,57,39,42,46
2797,1,0.10491394996643066,42,53,21,28
2798,3,0.11374306678771973,36,28,28,59
2799,3,0.2589200735092163,29,21,21,59
2800,1,0.14136099815368652,42,53,35,21
2801,2,0.11983001232147217,28,42,53,28
2802,3,0.4022570848464966,35,28,42,53
2803,2,0.13599300384521484,28,42,53,28
2804,0,0.2352910041809082,59,43,28,35
2805,0,0.12205696105957031,52,28,42,29
2806,2,0.5744889974594116,42,35,52,43
2807,1,0.2938671112060547,35,53,42,35
2808,0,0.13915801048278809,53,28,28,42
2809,0,0.32909905910491943,59,39,39,43
2810,1,0.11249697208404541,42,53,35,21
2811,2,0.11851799488067627,35,21,59,36
2812,3,0.17773401737213135,39,39,49,57
2813,2,0.4141920804977417,35,42,52,43
2814,2,0.195173978805542,28,42,53,35
2815,1,0.19031989574432373,42,57,39,42
2816,3,0.1213909387588501,36,35,35,59
2817,0,0.12460696697235107,53,28,35,42
2818,3,0.511523962020874,43,35,35,59
2819,0,0.1947460174560547,59,43,35,35
2820,2,0.12045395374298096,35,35,59,36
2821,2,0.1271880865097046,35,28,59,36
2822,2,0.3235679864883423,35,42,53,35
2823,2,0.11955499649047852,28,42,53,28
2824,1,0.12476599216461182,35,59,43,35
2825,2,0.13903403282165527,28,35,59,43
2826,1,0.1103360652923584,28,59,36,28
2827,1,0.24628198146820068,42,53,35,28
2828,0,0.22262203693389893,59,36,28,28
2829,1,0.17771899700164795,35,53,35,28
2830,3,0.2086089849472046,29,21,35,59
2831,3,0.16609406471252441,36,35,35,59
2832,3,0.38153398036956787,39,42,46,57
2833,0,0.14637601375579834,59,36,52,28
2834,1,0.416206955909729,35,52,35,29
2835,2,0.19297802448272705,35,42,53,35
2836,3,0.16321897506713867,42,43,35,52
2837,0,0.272724986076355,59,43,52,32
2838,2,0.22265803813934326,21,42,53,35
2839,1,0.2584691047668457,28,59,43,35
2840,1,0.18637704849243164,28,59,36,28
2841,3,0.14511394500732422,35,21,42,53
2842,1,0.20406794548034668,35,59,43,35
2843,1,0.23363900184631348,42,53,28,28
2844,3,0.13358604907989502,35,35,42,53
2845,1,0.3511699438095093,35,59,43,28
2846,1,0.1288309097290039,42,53,35,35
2847,2,0.43968093395233154,52,28,59,43
2848,0,0.12716805934906006,59,43,35,28
2849,0,0.12759804725646973,59,43,28,21
2850,1,0.12456393241882324,42,53,28,28
2851,1,0.09472298622131348,28,53,35,14
2852,3,0.3535640239715576,36,35,42,52
2853,3,0.32220304012298584,35,35,42,53
2854,1,0.17505908012390137,42,53,35,35
2855,3,0.3462080955505371,35,21,42,53
2856,1,0.22974300384521484,28,59,35,43
2857,0,0.22474002838134766,59,43,35,28
2858,3,0.1072319746017456,36,21,14,59
2859,0,0.1674180030822754,59,28,43,21
2860,3,0.12308204174041748,28,28,42,53
2861,1,0.13668394088745117,42,53,28,28
2862,3,0.2448490858078003,35,35,42,53
2863,1,0.3452730178833008,46,57,39,42
2864,1,0.17905199527740479,43,52,35,42
2865,1,0.15448510646820068,52,59,40,35
2866,0,0.18223989009857178,52,52,42,36
2867,1,0.15379202365875244,42,53,35,35
2868,1,0.3146010637283325,43,59,35,28
2869,0,0.38414597511291504,53,28,42,28
2870,2,0.14396190643310547,28,28,59,36
2871,3,0.16518902778625488,36,35,35,59
2872,3,0.252905011177063,36,35,35,59
2873,0,0.40986597537994385,59,43,35,35
2874,2,0.5735399723052979,42,46,57,39
2875,2,0.25387001037597656,49,39,57,39
2876,0,0.1458810567855835,59,43,35,28
2877,2,0.15616703033447266,28,52,59,36
2878,2,0.20946097373962402,29,28,52,42
2879,0,0.09610891342163086,59,36,14,21
2880,0,0.15900695323944092,59,43,28,35
2881,3,0.24123096466064453,36,28,52,59
2882,0,0.13624906539916992,52,35,29,35
2883,3,0.13336598873138428,43,35,28,59
2884,2,0.11355602741241455,28,35,59,29
2885,2,0.18991196155548096,39,49,57,39
2886,0,0.17345201969146729,57,42,35,46
2887,2,0.13799703121185303,28,21,59,43
2888,1,0.2039179801940918,49,57,42,32
2889,0,0.1343519687652588,59,43,28,35
2890,1,0.30740106105804443,35,59,43,35
2891,0,0.1263970136642456,53,28,28,42
2892,1,0.16775000095367432,28,59,36,35
2893,0,0.2738640308380127,59,43,35,39
2894,1,0.36913204193115234,46,57,42,39
2895,2,0.17685198783874512,35,35,59,36
2896,2,0.21385693550109863,43,35,59,28
2897,2,0.4906489849090576,35,35,59,36
2898,3,0.12958896160125732,43,21,35,59
2899,1,0.2117069959640503,35,52,42,36
2900,2,0.28665101528167725,52,28,59,43
2901,2,0.2951439619064331,35,35,53,28
2902,2,0.26069092750549316,35,35,59,43
2903,3,0.45878899097442627,54,52,39,59
2904,0,0.1457810401916504,59,43,35,35
2905,3,0.41449105739593506,42,39,46,57
2906,0,0.4126269817352295,59,43,35,35
2907,3,0.1262679100036621,35,35,42,53
2908,1,0.1404019594192505,35,59,43,28
2909,2,0.2001270055770874,35,42,53,35
2910,0,0.12013399600982666,59,36,28,28
2911,2,0.3258620500564575,43,35,59,28
2912,2,0.24991190433502197,35,42,53,35
2913,1,0.259010910987854,35,59,43,28
2914,3,0.28658807277679443,42,49,32,57
2915,2,0.13858795166015625,35,35,59,36
2916,3,0.15936803817749023,36,35,35,59
2917,0,0.11190295219421387,53,28,42,35
2918,3,0.09739995002746582,29,21,21,59
2919,0,0.11664700508117676,53,35,35,42
2920,1,0.2558419704437256,49,57,42,32
2921,1,0.31932902336120605,21,59,43,52
2922,0,0.324084997177124,59,36,35,35
2923,2,0.24785304069519043,35,42,53,35
2924,0,0.11476898193359375,59,36,35,35
2925,3,0.11778903007507324,36,28,28,59
2926,2,0.329118013381958,28,52,59,36
2927,0,0.12330305576324463,59,36,28,28
2928,2,0.1349700689315796,35,42,53,35
2929,3,0.12976300716400146,43,35,28,59
2930,2,0.19593095779418945,35,42,53,35
2931,3,0.17972898483276367,39,39,49,57
2932,0,0.11618399620056152,59,36,35,35
2933,2,0.1515040397644043,52,28,59,36
2934,3,0.13708698749542236,43,28,35,59
2935,3,0.182439923286438,43,35,28,59
2936,3,0.2786519527435303,36,35,35,59
2937,3,0.324970006942749,36,35,35,59
2938,1,0.2543010711669922,43,52,35,42
2939,1,0.2088611125946045,28,53,42,28
2940,0,0.25432097911834717,59,43,28,35
2941,2,0.23827791213989258,42,39,57,42
2942,2,0.12991392612457275,28,28,59,36
2943,3,0.14397990703582764,35,35,42,53
2944,2,0.33726298809051514,35,42,53,35
2945,2,0.15000498294830322,29,28,52,42
2946,0,0.12031495571136475,59,36,35,28
2947,3,0.13859307765960693,35,35,42,53
2948,3,0.253013014793396,43,28,42,52
2949,0,0.30420994758605957,59,43,28,21
2950,0,0.0976179838180542,59,29,28,21
2951,3,0.13130199909210205,43,35,28,59
2952,1,0.1207120418548584,35,59,43,28
2953,3,0.20042800903320312,36,28,28,59
2954,0,0.11152791976928711,53,28,28,42
2955,2,0.23235595226287842,35,52,59,36
2956,1,0.27026498317718506,42,53,28,28
2957,3,0.5344619750976562,28,35,43,59
2958,2,0.11426496505737305,21,35,53,28
2959,1,0.19640898704528809,46,57,39,42
2960,3,0.24575698375701904,43,35,35,59
2961,1,0.2553468942642212,35,53,35,42
2962,3,0.13441991806030273,36,28,28,59
2963,3,0.4568450450897217,36,52,35,59
2964,1,0.13440001010894775,35,59,36,21
2965,3,0.2995380163192749,49,32,42,57
2966,0,0.0906529426574707,53,21,35,21
2967,0,0.12722504138946533,59,43,35,28
2968,2,0.10685300827026367,42,28,53,28
2969,1,0.13787806034088135,35,59,43,35
2970,0,0.26117193698883057,59,36,28,28
2971,3,0.2370380163192749,29,28,35,59
2972,2,0.1501990556716919,21,35,59,36
2973,1,0.25430095195770264,40,52,52,42
2974,2,0.23772096633911133,32,52,59,43
2975,0,0.10150408744812012,59,29,21,28
2976,2,0.16110706329345703,52,32,59,43
2977,3,0.15016305446624756,35,35,42,53
2978,2,0.09351301193237305,21,42,53,21
2979,2,0.18705689907073975,42,46,57,35
2980,2,0.1442279815673828,42,36,52,35
2981,0,0.17417705059051514,52,46,43,39
2982,1,0.12179398536682129,35,59,36,35
2983,0,0.45042598247528076,57,42,42,43
2984,0,0.14082598686218262,59,43,35,28
2985,3,0.19128799438476562,36,35,35,59
2986,1,0.18409299850463867,28,59,43,35
2987,3,0.12778496742248535,21,35,42,53
2988,3,0.12457096576690674,43,28,35,59
2989,1,0.1083669662475586,28,59,36,28
2990,3,0.19822800159454346,35,35,42,53
2991,1,0.19574594497680664,46,57,39,42
2992,0,0.13946402072906494,52,35,29,35
2993,3,0.11584198474884033,29,21,35,59
2994,3,0.1514120101928711,35,42,36,52
2995,1,0.355105996131897,28,59,36,28
2996,3,0.19420599937438965,28,42,43,52
2997,1,0.1115800142288208,42,53,28,28
2998,0,0.13086795806884766,59,43,35,28
2999,3,0.12273991107940674,36,35,35,59
