# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big, MCTS_TicketToRide.PlayerType.big]
GAME,WINNER,TIME,big,big,big
2810,0,0.14614295959472656,53,35,42
2811,1,0.07736504077911377,28,59,43
2812,2,0.110801100730896,43,52,59
2813,0,0.10382592678070068,53,35,42
2814,2,0.16303002834320068,43,35,59
2815,1,0.09863793849945068,21,59,36
2816,0,0.13098597526550293,52,42,36
2817,0,0.1325620412826538,59,43,28
2818,2,0.14385807514190674,36,52,59
2819,1,0.08616888523101807,35,59,43
2820,2,0.09864294528961182,43,28,59
2821,0,0.07986795902252197,53,35,42
2822,2,0.13333499431610107,36,35,59
2823,2,0.18656396865844727,28,43,59
2824,2,0.07492506504058838,36,28,59
2825,0,0.09332990646362305,59,36,35
2826,1,0.08329200744628906,28,59,43
2827,1,0.10169291496276855,35,59,36
2828,2,0.0901409387588501,36,28,59
2829,1,0.10799896717071533,36,59,35
2830,0,0.09467101097106934,59,36,35
2831,1,0.07263493537902832,42,53,35
2832,1,0.23604702949523926,28,59,43
2833,1,0.16436898708343506,42,53,35
2834,2,0.08394002914428711,43,28,59
2835,0,0.08190906047821045,53,35,42
2836,0,0.08831191062927246,59,36,52
2837,1,0.08555495738983154,42,53,35
2838,0,0.1304560899734497,59,43,28
2839,0,0.08551204204559326,59,43,28
2840,0,0.07208597660064697,59,43,28
2841,2,0.09274506568908691,43,28,59
2842,1,0.09264194965362549,52,59,43
2843,0,0.07846391201019287,59,43,28
2844,2,0.07286310195922852,36,35,59
2845,0,0.0871419906616211,52,42,36
2846,0,0.10747897624969482,59,36,35
2847,1,0.09437894821166992,28,59,36
2848,2,0.11291301250457764,36,28,59
2849,0,0.09121298789978027,53,35,42
2850,0,0.09336602687835693,53,35,42
2851,2,0.07533001899719238,36,28,59
2852,0,0.10845398902893066,59,43,52
2853,0,0.07975101470947266,59,43,28
2854,0,0.07172799110412598,59,36,35
2855,0,0.12134897708892822,53,35,35
2856,2,0.1502169370651245,43,28,59
2857,0,0.11612308025360107,52,42,36
2858,2,0.14521300792694092,42,43,52
2859,1,0.06419193744659424,28,59,36
2860,0,0.07991695404052734,59,36,35
2861,2,0.09079301357269287,35,42,53
2862,1,0.17113995552062988,42,53,35
2863,0,0.07601296901702881,59,29,35
2864,2,0.08430802822113037,36,35,59
2865,2,0.06005895137786865,21,35,53
2866,0,0.07967603206634521,53,35,35
2867,1,0.17148494720458984,42,53,35
2868,2,0.08565902709960938,35,42,53
2869,1,0.12322592735290527,43,59,28
2870,1,0.06701600551605225,35,59,36
2871,1,0.08059203624725342,35,59,36
2872,1,0.14908897876739502,35,59,43
2873,0,0.10736894607543945,59,36,35
2874,2,0.1102210283279419,43,28,59
2875,0,0.0903249979019165,59,43,28
2876,0,0.07615292072296143,59,36,28
2877,0,0.08931100368499756,59,43,35
2878,0,0.14035499095916748,59,43,28
2879,0,0.07407498359680176,59,43,28
2880,1,0.0938730239868164,28,59,43
2881,0,0.0920419692993164,59,43,28
2882,0,0.08318698406219482,59,43,28
2883,2,0.15040504932403564,43,52,59
2884,1,0.10478603839874268,28,59,43
2885,1,0.12221300601959229,35,59,43
2886,1,0.1636199951171875,52,59,43
2887,0,0.06552994251251221,53,28,42
2888,0,0.08424603939056396,59,36,35
2889,2,0.10201895236968994,36,35,59
2890,1,0.12368500232696533,35,59,36
2891,0,0.17042195796966553,53,35,42
2892,0,0.07358098030090332,59,36,28
2893,0,0.0890340805053711,59,43,35
2894,0,0.08511996269226074,59,43,28
2895,0,0.07864093780517578,59,36,35
2896,0,0.1046680212020874,59,43,28
2897,1,0.08865499496459961,28,59,43
2898,0,0.3265739679336548,53,35,42
2899,0,0.08224296569824219,59,36,35
2900,1,0.08358395099639893,35,59,43
2901,0,0.09902501106262207,59,36,35
2902,0,0.09039509296417236,59,43,28
2903,0,0.07820999622344971,53,35,42
2904,2,0.09795200824737549,36,28,59
2905,0,0.08404695987701416,53,35,42
2906,1,0.09047698974609375,36,52,42
2907,0,0.07350993156433105,59,36,35
2908,0,0.08866095542907715,59,43,28
2909,1,0.17451703548431396,35,59,36
2910,1,0.08111107349395752,28,59,36
2911,2,0.0993809700012207,43,28,59
2912,0,0.07447302341461182,59,36,28
2913,0,0.08819198608398438,59,43,28
2914,1,0.181596040725708,43,59,52
2915,0,0.07769501209259033,59,36,35
2916,0,0.07367193698883057,59,36,35
2917,1,0.08306598663330078,35,59,36
2918,2,0.07185399532318115,36,28,59
2919,0,0.10527098178863525,59,43,28
2920,1,0.0788189172744751,35,59,43
2921,0,0.07710397243499756,53,28,42
2922,0,0.07807803153991699,59,43,28
2923,2,0.07724106311798096,35,42,53
2924,2,0.07544100284576416,43,28,59
2925,1,0.07604598999023438,42,53,28
2926,2,0.1662510633468628,43,52,59
2927,2,0.06635701656341553,36,21,59
2928,1,0.06409108638763428,35,59,36
2929,1,0.10978209972381592,28,59,43
2930,0,0.06972599029541016,59,36,35
2931,1,0.08028101921081543,42,53,35
2932,1,0.08463096618652344,42,52,36
2933,2,0.12485301494598389,35,42,53
2934,0,0.11070501804351807,53,35,42
2935,0,0.20624399185180664,53,28,42
2936,0,0.09952592849731445,59,43,28
2937,1,0.11896204948425293,35,59,36
2938,0,0.08168900012969971,59,36,35
2939,1,0.0994030237197876,35,59,43
2940,0,0.08249199390411377,59,43,28
2941,1,0.1994929313659668,35,59,43
2942,2,0.13224506378173828,35,42,53
2943,0,0.13261902332305908,53,35,42
2944,2,0.08136999607086182,43,28,59
2945,0,0.0876460075378418,53,28,42
2946,1,0.1023099422454834,42,53,28
2947,1,0.09227097034454346,35,59,36
2948,1,0.08843302726745605,28,59,43
2949,0,0.10664093494415283,53,35,42
2950,1,0.10067498683929443,35,59,36
2951,2,0.08144700527191162,43,28,59
2952,0,0.07887494564056396,59,43,21
2953,0,0.07611501216888428,53,35,42
2954,0,0.09086203575134277,59,36,35
2955,1,0.1097649335861206,42,53,35
2956,0,0.10546302795410156,59,43,52
2957,1,0.11618697643280029,28,59,36
2958,1,0.10952091217041016,28,59,43
2959,2,0.09544003009796143,35,42,53
2960,0,0.10106801986694336,59,36,35
2961,0,0.0785759687423706,59,36,35
2962,1,0.22223103046417236,43,59,28
2963,2,0.07986390590667725,43,28,59
2964,1,0.1149129867553711,28,59,36
2965,2,0.0769200325012207,36,35,59
2966,2,0.09690499305725098,35,42,53
2967,1,0.09494900703430176,42,53,28
2968,1,0.18417596817016602,28,59,36
2969,2,0.12381696701049805,36,35,59
2970,0,0.11077606678009033,59,43,28
2971,0,0.09879100322723389,52,42,36
2972,0,0.10606610774993896,59,43,28
2973,2,0.091513991355896,35,42,53
2974,2,0.07486593723297119,43,28,59
2975,0,0.12768900394439697,59,36,35
2976,1,0.08218193054199219,28,59,43
2977,0,0.07836604118347168,59,43,28
2978,0,0.08582305908203125,59,43,28
2979,1,0.11557698249816895,42,53,35
2980,2,0.09200704097747803,36,35,59
2981,0,0.09537899494171143,59,36,35
2982,1,0.14845693111419678,43,59,28
2983,0,0.16522705554962158,53,42,35
2984,0,0.09212696552276611,59,43,35
2985,0,0.11078691482543945,59,36,21
2986,1,0.08796894550323486,42,53,35
2987,2,0.07080399990081787,36,35,59
2988,2,0.12644708156585693,43,28,59
2989,1,0.07238304615020752,35,59,36
2990,0,0.08079195022583008,59,36,28
2991,1,0.0855180025100708,28,59,36
2992,2,0.08006000518798828,43,28,59
2993,2,0.11476600170135498,36,35,59
2994,0,0.1365300416946411,53,35,42
2995,1,0.14623188972473145,42,53,35
2996,1,0.09648001194000244,35,53,42
2997,1,0.07295000553131104,35,59,36
2998,1,0.18109095096588135,21,59,43
2999,1,0.08589494228363037,28,59,43
