# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random]
GAME,WINNER,TIME,random,random,random,random,random
2338,0,0.41399097442626953,39,26,29,19,24
2339,1,0.44331908226013184,12,44,27,28,29
2340,0,0.43699705600738525,44,26,22,26,28
2341,4,0.49925899505615234,29,20,24,27,45
2342,0,0.49662792682647705,40,29,39,27,30
2343,2,0.49613893032073975,26,27,41,23,21
2344,2,0.49276602268218994,41,40,43,24,24
2345,3,0.4595909118652344,25,24,24,45,26
2346,0,0.37883996963500977,39,20,28,22,21
2347,4,0.4706310033798218,31,32,23,22,44
2348,2,0.4210469722747803,30,24,40,25,19
2349,4,0.41049695014953613,27,24,30,28,45
2350,1,0.446200966835022,23,41,14,23,30
2351,0,0.4693470001220703,41,27,28,22,30
2352,3,0.45306408405303955,27,24,22,45,23
2353,4,0.44903504848480225,24,30,34,30,41
2354,1,0.5053199529647827,29,47,24,25,27
2355,4,0.4507709741592407,26,28,30,26,41
2356,2,0.4191420078277588,26,27,44,25,19
2357,2,0.4906949996948242,25,21,47,18,27
2358,0,0.3514820337295532,41,18,25,22,21
2359,4,0.40374207496643066,20,30,18,25,44
2360,0,0.49444591999053955,42,32,29,29,27
2361,0,0.46250998973846436,47,25,30,25,24
2362,4,0.4349130392074585,26,15,27,23,40
2363,3,0.44061899185180664,26,24,26,41,20
2364,0,0.442950963973999,45,25,17,26,25
2365,3,0.42867302894592285,20,26,27,47,28
2366,1,0.5554510354995728,35,46,31,27,34
2367,0,0.3811100721359253,39,18,23,26,32
2368,0,0.4435800313949585,48,21,26,20,26
2369,2,0.4698230028152466,25,29,47,20,27
2370,4,0.38551294803619385,23,22,18,19,42
2371,3,0.4476100206375122,26,28,27,45,25
2372,2,0.4369739294052124,28,23,42,30,25
2373,1,0.453605055809021,27,45,31,25,27
2374,0,0.45983707904815674,43,28,24,26,30
2375,0,0.4557539224624634,42,23,24,21,21
2376,4,0.4532369375228882,16,23,31,24,44
2377,4,0.5868910551071167,32,31,27,29,47
2378,3,0.4839249849319458,30,27,29,46,30
2379,0,0.41680800914764404,43,27,16,21,24
2380,0,0.45431995391845703,49,29,27,21,29
2381,1,0.46345508098602295,33,42,42,28,27
2382,3,0.4549689292907715,25,22,21,42,21
2383,3,0.495932936668396,42,31,25,44,30
2384,3,0.529587984085083,28,29,24,44,27
2385,3,0.43798601627349854,26,24,27,44,23
2386,0,0.5104310512542725,47,25,29,29,29
2387,2,0.4764770269393921,43,29,46,31,23
2388,3,0.4645090103149414,28,26,19,42,30
2389,3,0.5029330253601074,35,25,22,47,30
2390,3,0.4778529405593872,28,31,29,44,23
2391,3,0.5177569389343262,24,39,30,43,26
2392,0,0.44295191764831543,47,26,24,27,27
2393,1,0.4095989465713501,21,41,26,25,18
2394,4,0.4513669013977051,29,31,28,27,40
2395,4,0.4709329605102539,24,31,30,30,44
2396,3,0.40706491470336914,23,21,24,39,23
2397,3,0.47808802127838135,23,26,25,44,27
2398,0,0.4290590286254883,44,20,20,26,24
2399,2,0.48087799549102783,25,30,46,25,29
2400,2,0.454537034034729,27,24,42,31,14
2401,3,0.39622998237609863,28,24,21,41,26
2402,4,0.4069499969482422,26,21,28,17,42
2403,1,0.5184770822525024,35,47,32,31,31
2404,0,0.4873020648956299,44,34,32,26,30
2405,3,0.46192896366119385,31,21,27,44,25
2406,2,0.4941650629043579,25,24,45,31,27
2407,4,0.40358901023864746,23,21,21,27,43
2408,1,0.49150705337524414,28,41,27,21,28
2409,0,0.49745500087738037,47,35,32,34,25
2410,1,0.45164191722869873,28,39,29,27,29
2411,4,0.4349679946899414,27,25,21,21,46
2412,2,0.4619629383087158,23,22,43,24,26
2413,2,0.4480259418487549,23,20,41,27,26
2414,4,0.45808398723602295,24,31,32,27,45
2415,1,0.412369966506958,26,47,15,23,26
2416,3,0.5451560020446777,28,27,27,44,26
2417,1,0.4560229778289795,23,41,28,25,21
2418,3,0.41929805278778076,23,28,22,44,24
2419,1,0.5284680128097534,25,45,31,28,30
2420,1,0.41562700271606445,29,39,27,29,23
2421,1,0.45093798637390137,23,42,25,28,23
2422,1,0.48871803283691406,32,47,28,46,23
2423,2,0.3942599296569824,21,23,39,25,26
2424,0,0.4257010221481323,41,25,26,30,23
2425,2,0.42648792266845703,20,25,42,28,26
2426,3,0.40386998653411865,24,26,30,45,27
2427,0,0.4102989435195923,40,25,20,22,24
2428,2,0.4641939401626587,28,28,40,26,23
2429,2,0.41584694385528564,26,22,45,30,28
2430,1,0.48631298542022705,29,44,16,23,26
2431,1,0.42085695266723633,22,39,24,26,23
2432,0,0.5279779434204102,44,31,26,20,24
2433,3,0.44538795948028564,24,27,21,42,30
2434,4,0.5388940572738647,30,24,29,28,41
2435,3,0.40219199657440186,20,18,28,45,22
2436,2,0.42482197284698486,32,23,45,22,19
2437,3,0.4490100145339966,31,21,25,43,21
2438,3,0.48924899101257324,21,32,25,44,30
2439,2,0.43046998977661133,21,20,44,25,21
2440,4,0.4199169874191284,20,25,18,21,43
2441,1,0.4550900459289551,31,47,25,24,32
2442,3,0.525251030921936,24,20,25,48,31
2443,3,0.44162607192993164,26,29,23,44,23
2444,2,0.34759795665740967,24,28,41,16,28
2445,0,0.559499979019165,45,35,28,31,27
2446,2,0.501007080078125,27,27,45,34,26
2447,3,0.45241594314575195,25,27,27,44,22
2448,1,0.44484996795654297,28,42,26,22,27
2449,4,0.4196319580078125,20,24,25,23,39
2450,2,0.43427395820617676,23,26,47,32,26
2451,3,0.4107320308685303,25,26,25,42,27
2452,0,0.4732809066772461,45,28,27,27,28
2453,4,0.49975907802581787,27,25,27,31,42
2454,1,0.531764030456543,27,47,23,25,46
2455,0,0.38242197036743164,44,19,19,15,23
2456,2,0.4049760103225708,24,25,39,19,17
2457,1,0.49679994583129883,31,45,29,30,31
2458,2,0.47672903537750244,30,27,46,24,28
2459,1,0.5168269872665405,28,42,32,42,25
2460,3,0.49729394912719727,29,23,25,41,27
2461,2,0.4061850309371948,23,20,39,22,26
2462,3,0.48348402976989746,23,26,27,49,34
2463,2,0.4246389865875244,23,27,42,20,25
2464,0,0.44693708419799805,44,27,24,27,23
2465,3,0.4575009346008301,28,23,33,45,22
2466,1,0.532263994216919,29,48,34,45,30
2467,2,0.44011199474334717,22,30,43,26,20
2468,0,0.5346859693527222,45,27,44,32,45
2469,0,0.46210598945617676,46,18,32,30,22
2470,4,0.4817460775375366,30,29,30,32,44
2471,4,0.4587380886077881,24,31,20,24,39
2472,1,0.49677395820617676,31,47,31,27,29
2473,3,0.5300310850143433,27,22,30,42,31
2474,3,0.5082879066467285,28,29,29,46,27
2475,4,0.4037100076675415,29,27,25,25,41
2476,2,0.4142730236053467,23,18,41,17,21
2477,2,0.3774700164794922,29,21,42,17,21
2478,1,0.4521380662918091,23,44,31,27,20
2479,1,0.4499870538711548,29,41,18,26,27
2480,1,0.47670793533325195,25,47,18,28,27
2481,1,0.5026370286941528,35,47,27,35,31
2482,0,0.4355180263519287,40,25,27,25,28
2483,3,0.45136702060699463,25,23,25,44,27
2484,1,0.47609102725982666,22,44,28,21,30
2485,1,0.463702917098999,29,44,21,29,28
2486,4,0.38537001609802246,23,20,25,21,42
2487,0,0.42188310623168945,44,16,30,20,17
2488,1,0.5021120309829712,27,40,25,19,27
2489,2,0.4535900354385376,19,25,45,25,27
2490,4,0.45758605003356934,24,23,27,28,43
2491,1,0.4151279926300049,26,43,17,21,23
2492,2,0.4701470136642456,30,30,42,24,26
2493,0,0.3886580467224121,39,23,25,23,17
2494,0,0.40006303787231445,44,23,17,26,28
2495,1,0.4209599494934082,22,41,22,27,21
2496,0,0.4019559621810913,40,23,17,18,29
2497,3,0.4482361078262329,29,28,23,45,44
2498,3,0.43046998977661133,28,28,30,40,32
2499,3,0.4358450174331665,28,23,29,43,25
2500,4,0.4535280466079712,27,24,30,25,42
2501,2,0.5039149522781372,26,29,42,31,34
2502,4,0.3858520984649658,24,23,23,15,42
2503,1,0.40235698223114014,27,41,23,27,16
2504,0,0.5047590732574463,45,29,25,26,34
2505,4,0.45010101795196533,27,26,29,17,39
2506,0,0.4162100553512573,44,20,25,17,28
2507,1,0.496082067489624,30,46,30,25,21
2508,0,0.44566094875335693,44,25,26,18,28
2509,1,0.4208509922027588,25,43,29,42,30
2510,1,0.4110400676727295,23,42,24,25,30
2511,0,0.4646170139312744,43,27,25,20,23
2512,4,0.4329410791397095,25,29,27,28,49
2513,0,0.5095289945602417,44,29,44,34,32
2514,0,0.4064890146255493,39,23,17,18,27
2515,0,0.45226192474365234,41,22,22,30,26
2516,4,0.39466309547424316,17,18,18,23,41
2517,0,0.503553032875061,47,34,30,33,22
2518,3,0.3794100284576416,26,22,25,39,19
2519,2,0.43578100204467773,27,26,42,25,21
2520,1,0.44443202018737793,26,42,27,18,25
2521,0,0.45381903648376465,42,25,31,27,27
2522,2,0.3503760099411011,22,20,41,12,18
2523,2,0.45596790313720703,25,24,45,28,26
2524,4,0.4484870433807373,42,22,26,22,43
2525,0,0.4326969385147095,41,21,27,30,19
2526,1,0.480415940284729,28,43,24,22,28
2527,2,0.4476250410079956,29,26,45,22,32
2528,1,0.49183595180511475,25,43,22,39,26
2529,2,0.48860907554626465,29,26,44,30,23
2530,2,0.559440016746521,28,30,47,27,44
2531,1,0.45991599559783936,25,39,25,28,21
2532,3,0.36222195625305176,22,23,21,42,19
2533,1,0.4753609895706177,21,42,25,23,27
2534,0,0.48178696632385254,43,28,39,30,31
2535,0,0.4728569984436035,41,25,24,30,25
2536,0,0.47067201137542725,43,31,32,27,19
2537,1,0.43967294692993164,20,44,29,27,28
2538,3,0.38321399688720703,17,25,26,39,30
2539,3,0.44565391540527344,25,21,24,39,29
2540,2,0.4966529607772827,41,27,43,22,25
2541,2,0.38853490352630615,23,21,39,18,19
2542,4,0.439736008644104,23,19,24,30,41
2543,2,0.5172039270401001,31,35,47,35,25
2544,1,0.47301793098449707,34,45,28,26,25
2545,3,0.4294990301132202,17,25,24,40,28
2546,2,0.4434540271759033,29,26,39,24,26
2547,2,0.46097302436828613,18,42,45,25,25
2548,1,0.39987003803253174,28,44,23,19,23
2549,2,0.4283369779586792,30,23,39,25,28
2550,3,0.4680401086807251,30,27,25,42,31
2551,1,0.4743189811706543,25,39,20,29,25
2552,4,0.4010990858078003,25,19,26,22,42
2553,0,0.42667293548583984,42,25,25,27,18
2554,4,0.49090301990509033,27,27,29,18,44
2555,4,0.4395289421081543,22,23,24,28,44
2556,0,0.4448249340057373,41,31,18,21,27
2557,0,0.4744110107421875,45,27,27,22,24
2558,4,0.4551999568939209,31,25,20,24,45
2559,1,0.4461859464645386,30,41,25,41,28
2560,0,0.42889297008514404,40,21,26,21,25
2561,4,0.4208829402923584,23,22,21,28,43
2562,4,0.47508299350738525,26,30,22,28,42
2563,0,0.5203399658203125,47,25,47,28,29
2564,1,0.4105600118637085,28,41,15,30,26
2565,2,0.4505729675292969,27,24,44,27,16
2566,1,0.4635390043258667,25,43,23,21,25
2567,3,0.43743693828582764,27,24,26,44,27
2568,2,0.39965498447418213,27,28,39,24,23
2569,1,0.4404900074005127,21,44,25,28,20
2570,3,0.4021899700164795,30,25,23,43,18
2571,2,0.48353099822998047,31,31,43,30,17
2572,2,0.41621899604797363,20,23,42,17,24
2573,3,0.4810529947280884,24,27,30,47,31
2574,1,0.46369409561157227,18,41,28,23,28
2575,1,0.42001497745513916,27,42,21,39,26
2576,2,0.4040950536727905,22,27,42,30,20
2577,4,0.3964970111846924,26,30,24,26,42
2578,2,0.4877779483795166,26,23,41,25,23
2579,0,0.40971601009368896,39,14,19,22,19
2580,0,0.3486499786376953,39,18,27,15,21
2581,3,0.4602799415588379,25,31,23,44,29
2582,3,0.4601869583129883,23,27,24,45,25
2583,3,0.4422050714492798,20,18,27,44,29
2584,2,0.4528299570083618,28,27,47,19,27
2585,0,0.4748460054397583,39,29,27,28,29
2586,3,0.42460405826568604,23,19,27,43,32
2587,3,0.49163901805877686,21,32,24,45,30
2588,4,0.480991005897522,28,20,30,26,41
2589,1,0.4469869136810303,34,45,18,23,24
2590,3,0.5515190362930298,25,24,44,45,31
2591,4,0.4241759777069092,27,26,26,24,42
2592,1,0.5528680086135864,32,47,47,32,32
2593,0,0.4476660490036011,39,29,27,21,29
2594,2,0.44375789165496826,17,22,45,24,26
2595,1,0.41438400745391846,24,41,20,16,23
2596,3,0.3741610050201416,13,21,22,41,23
2597,2,0.3875429630279541,27,31,41,24,25
2598,1,0.48919594287872314,25,44,30,28,23
2599,0,0.43247199058532715,45,28,28,27,24
2600,1,0.45849502086639404,30,42,33,23,23
2601,4,0.49664902687072754,30,29,21,30,42
2602,2,0.4806489944458008,23,29,46,32,22
2603,2,0.43358802795410156,28,24,41,24,21
2604,2,0.43083810806274414,24,18,44,24,24
2605,0,0.3824319839477539,41,25,16,22,23
2606,1,0.55439293384552,35,47,31,33,34
2607,2,0.4124460220336914,32,23,42,21,29
2608,2,0.48186302185058594,21,29,41,24,23
2609,3,0.43626105785369873,27,18,29,42,21
2610,0,0.5004719495773315,42,31,24,20,28
2611,2,0.44432497024536133,20,25,43,24,25
2612,3,0.476688027381897,29,27,23,43,23
2613,0,0.4271659851074219,42,26,22,23,18
2614,2,0.4778139591217041,25,26,42,23,22
2615,0,0.48565900325775146,45,23,24,31,35
2616,0,0.40107905864715576,42,23,24,15,27
2617,3,0.41211795806884766,24,21,20,41,21
2618,0,0.43004608154296875,41,21,23,20,15
2619,4,0.39307403564453125,26,23,21,30,38
2620,0,0.4206660985946655,41,20,23,24,23
2621,4,0.4695199728012085,29,26,18,21,44
2622,0,0.42917799949645996,43,25,27,31,22
2623,4,0.48447394371032715,35,28,46,27,47
2624,3,0.3488750457763672,22,26,21,43,14
2625,0,0.47285008430480957,44,24,25,30,25
2626,3,0.4890180826187134,28,21,30,41,25
2627,0,0.4346970319747925,45,31,29,31,33
2628,3,0.44722700119018555,28,29,30,39,26
2629,4,0.44329094886779785,23,21,28,27,42
2630,1,0.48541903495788574,30,44,29,33,23
2631,3,0.4578589200973511,25,36,20,48,30
2632,2,0.4576629400253296,28,23,45,32,27
2633,3,0.5024670362472534,29,29,20,47,27
2634,1,0.41397905349731445,21,41,21,20,28
2635,4,0.4810589551925659,30,27,39,25,41
2636,0,0.4552410840988159,42,22,31,29,23
2637,1,0.5434370040893555,25,42,27,27,31
2638,4,0.46515190601348877,27,27,26,24,44
2639,2,0.5230269432067871,30,30,41,31,20
2640,4,0.42341291904449463,26,25,23,20,40
2641,0,0.4086019992828369,40,28,27,29,17
2642,1,0.4687659740447998,29,44,41,24,31
2643,0,0.42752599716186523,43,27,29,20,21
2644,4,0.44805800914764404,21,27,27,30,40
2645,3,0.42919397354125977,23,27,27,41,26
2646,3,0.4861600399017334,31,27,29,47,25
2647,4,0.4804600477218628,27,32,25,28,47
2648,0,0.4282020330429077,44,29,22,14,22
2649,0,0.4690430164337158,47,21,23,24,30
2650,2,0.393746018409729,25,21,40,21,13
2651,0,0.4742840528488159,41,28,24,30,28
2652,4,0.42687392234802246,20,43,23,30,44
2653,2,0.4874460697174072,30,26,44,20,25
2654,0,0.4546689987182617,41,26,27,20,23
2655,4,0.526779055595398,25,32,28,28,46
2656,1,0.37825703620910645,24,43,19,18,23
2657,1,0.5036799907684326,32,46,34,27,20
2658,4,0.45948195457458496,28,22,28,23,43
2659,1,0.5964270830154419,33,44,33,32,31
2660,0,0.4654390811920166,44,22,28,28,23
2661,2,0.4272509813308716,21,20,44,21,24
2662,1,0.42714595794677734,30,42,27,25,21
2663,4,0.43275904655456543,21,30,20,41,42
2664,3,0.5063968896865845,27,25,30,43,27
2665,2,0.44526100158691406,19,26,43,27,22
2666,4,0.5129989385604858,27,21,25,28,44
2667,2,0.4595000743865967,30,27,45,25,25
2668,3,0.46215200424194336,25,28,41,42,29
2669,0,0.4789689779281616,47,32,25,30,31
2670,4,0.5930899381637573,32,35,34,32,47
2671,4,0.48849689960479736,23,25,28,29,43
2672,1,0.4316450357437134,21,40,28,22,27
2673,2,0.46344292163848877,27,24,42,20,25
2674,1,0.47439396381378174,25,43,27,42,21
2675,0,0.4524949789047241,43,24,28,27,23
2676,2,0.4046790599822998,25,23,40,25,31
2677,2,0.4139329195022583,27,24,45,24,21
2678,4,0.4952930212020874,28,34,25,28,47
2679,4,0.4582550525665283,21,21,25,27,44
2680,0,0.42898499965667725,41,27,21,21,23
2681,3,0.47421205043792725,28,25,31,43,18
2682,2,0.46867692470550537,29,27,41,21,30
2683,0,0.4559180736541748,42,27,21,25,30
2684,0,0.38759493827819824,42,23,25,30,24
2685,4,0.4637320041656494,24,25,28,17,44
2686,2,0.40833795070648193,25,26,42,23,28
2687,2,0.5202800035476685,23,32,43,30,31
2688,0,0.501579999923706,42,27,29,30,31
2689,0,0.47261202335357666,43,33,32,27,24
2690,3,0.5111019611358643,31,27,30,41,23
2691,2,0.5104160308837891,32,32,48,34,27
2692,3,0.4646979570388794,25,23,26,39,25
2693,2,0.5512419939041138,24,30,44,30,31
2694,3,0.4786369800567627,25,26,22,47,35
2695,3,0.49218499660491943,20,30,31,49,32
2696,3,0.4134330749511719,26,19,29,42,21
2697,3,0.49604296684265137,25,31,27,45,31
2698,2,0.544795036315918,35,31,47,31,32
2699,4,0.40584802627563477,25,27,22,21,39
2700,1,0.38677895069122314,16,41,25,23,22
2701,4,0.46573901176452637,30,32,33,21,48
2702,2,0.3963949680328369,16,21,44,24,22
2703,4,0.44120705127716064,25,23,28,27,45
2704,4,0.4632660150527954,31,30,23,22,42
2705,3,0.40991997718811035,26,23,18,39,28
2706,0,0.47541093826293945,44,29,27,41,28
2707,0,0.4211299419403076,42,27,21,23,24
2708,3,0.5894089937210083,32,35,33,45,35
2709,2,0.40412700176239014,21,27,42,17,19
2710,0,0.5016529560089111,42,19,29,30,42
2711,2,0.43346893787384033,27,25,43,28,27
2712,2,0.4826909303665161,30,31,45,43,27
2713,3,0.45153307914733887,22,25,25,45,27
2714,4,0.5,26,24,27,24,44
2715,3,0.4673449993133545,25,26,30,46,23
2716,1,0.39504802227020264,20,39,26,16,19
2717,1,0.49128806591033936,24,47,25,25,30
2718,1,0.49734199047088623,28,40,24,23,30
2719,0,0.385017991065979,41,20,20,18,20
2720,2,0.5251740217208862,28,25,42,27,30
2721,3,0.4038240909576416,28,23,24,39,27
2722,2,0.4652520418167114,21,30,40,28,29
2723,1,0.43574392795562744,25,42,30,21,20
2724,1,0.5041050910949707,32,47,33,27,27
2725,3,0.4955250024795532,32,33,36,47,32
2726,0,0.49263203144073486,43,28,40,30,23
2727,1,0.47234201431274414,22,44,18,26,28
2728,2,0.4699820280075073,27,28,40,28,28
2729,0,0.4432089328765869,39,23,21,25,23
2730,1,0.4086660146713257,21,47,19,22,28
2731,0,0.3693279027938843,41,12,17,27,16
2732,1,0.4520070552825928,25,44,29,26,27
2733,0,0.36801397800445557,40,25,21,18,26
2734,4,0.436648964881897,23,25,31,28,41
2735,3,0.44679105281829834,17,29,14,39,28
2736,4,0.4593689441680908,23,29,28,25,47
2737,2,0.39177989959716797,26,30,41,24,16
2738,2,0.4874880313873291,27,24,47,17,47
2739,4,0.4782130718231201,25,30,23,27,46
2740,4,0.5022079944610596,25,31,32,32,46
2741,2,0.42149198055267334,20,27,42,31,25
2742,1,0.47561800479888916,26,40,29,25,32
2743,4,0.46257996559143066,22,30,24,20,45
2744,0,0.5442420244216919,47,29,25,44,44
2745,2,0.3629269599914551,21,24,40,18,17
2746,4,0.4996739625930786,31,33,27,42,43
2747,4,0.47496509552001953,21,26,18,24,42
2748,4,0.43928205966949463,19,21,22,28,44
2749,4,0.5266109704971313,25,25,26,30,46
2750,2,0.42863500118255615,21,19,39,28,24
2751,2,0.5119340419769287,22,28,47,21,27
2752,3,0.4133949279785156,21,22,28,41,18
2753,3,0.4557451009750366,22,23,26,42,18
2754,2,0.49874305725097656,27,29,42,23,27
2755,4,0.4874669313430786,26,28,21,39,41
2756,0,0.4717719554901123,41,27,20,23,20
2757,4,0.4946190118789673,24,27,24,26,44
2758,4,0.39340293407440186,27,14,21,20,42
2759,2,0.35730695724487305,27,19,41,22,21
2760,0,0.4129699468612671,43,23,28,31,23
2761,1,0.3672250509262085,24,40,24,19,20
2762,1,0.3844059705734253,24,43,22,27,23
2763,3,0.3900569677352905,24,28,42,44,31
2764,0,0.37074708938598633,42,24,22,22,17
2765,3,0.3869439363479614,25,15,25,42,27
2766,4,0.4507789611816406,31,31,23,31,42
2767,0,0.4460049867630005,43,25,20,24,22
2768,2,0.43615806102752686,18,22,42,15,23
2769,3,0.47407400608062744,21,28,28,41,27
2770,1,0.4658240079879761,35,44,34,28,25
2771,3,0.4195289611816406,16,26,24,46,33
2772,1,0.42310988903045654,28,42,27,27,31
2773,3,0.4570279121398926,24,28,28,42,23
2774,3,0.4817570447921753,27,21,34,46,31
2775,3,0.5055220127105713,34,25,28,44,28
2776,1,0.4633638858795166,30,40,25,28,29
2777,4,0.4078329801559448,28,21,26,16,39
2778,4,0.4696040153503418,27,28,25,23,42
2779,2,0.40704798698425293,16,25,42,24,30
2780,0,0.4512370824813843,42,20,22,22,21
2781,2,0.4394710063934326,24,27,44,31,25
2782,3,0.44410598278045654,31,25,20,44,28
2783,2,0.5306960344314575,29,27,45,23,28
2784,4,0.47006309032440186,45,18,29,29,47
2785,2,0.5023699998855591,23,28,44,31,26
2786,3,0.4318190813064575,27,28,20,41,25
2787,3,0.42196404933929443,19,26,27,42,23
2788,0,0.45896804332733154,45,21,21,32,25
2789,2,0.3764089345932007,26,26,40,22,17
2790,0,0.44272494316101074,47,30,24,19,24
2791,4,0.5393869876861572,32,30,23,31,43
2792,2,0.44415998458862305,20,30,39,25,31
2793,1,0.4107569456100464,19,39,30,26,20
2794,2,0.47508108615875244,25,30,45,26,26
2795,1,0.4652400016784668,31,47,28,22,30
2796,2,0.4644460678100586,28,30,41,26,30
2797,0,0.44025492668151855,41,26,26,27,27
2798,2,0.45241308212280273,22,28,47,24,31
2799,4,0.4833880662918091,24,28,28,31,47
2800,0,0.449260950088501,43,32,28,33,23
2801,1,0.5102510452270508,30,47,32,30,30
2802,1,0.4527519941329956,21,43,22,30,29
2803,4,0.4287290573120117,16,23,25,30,44
2804,3,0.45334506034851074,21,23,24,41,25
2805,1,0.4713709354400635,31,48,30,26,33
2806,2,0.4441300630569458,23,28,39,25,30
2807,0,0.4729180335998535,45,29,25,26,26
2808,4,0.4919480085372925,31,23,25,25,41
2809,0,0.3932560682296753,43,19,23,24,16
2810,2,0.5338380336761475,26,35,45,32,28
2811,3,0.49681293964385986,27,28,27,42,28
2812,0,0.42549800872802734,42,20,25,27,31
2813,3,0.4008769989013672,18,18,27,44,30
2814,3,0.5475599765777588,31,22,36,47,30
2815,0,0.4403500556945801,45,19,28,28,28
2816,4,0.492885947227478,24,25,28,31,43
2817,2,0.46593594551086426,27,31,47,26,28
2818,0,0.4658629894256592,41,28,30,20,22
2819,1,0.511044979095459,25,47,32,27,28
2820,3,0.4263930320739746,26,28,27,45,29
2821,0,0.5165820121765137,45,30,25,26,33
2822,2,0.5680149793624878,28,32,47,35,24
2823,4,0.4162459373474121,22,28,22,18,41
2824,0,0.5074499845504761,43,29,30,28,25
2825,2,0.3906400203704834,15,30,43,21,17
2826,3,0.4700770378112793,25,29,27,39,28
2827,1,0.3820079565048218,20,41,19,16,17
2828,4,0.4669719934463501,25,25,30,31,41
2829,3,0.4915199279785156,42,28,28,43,21
2830,0,0.39000892639160156,39,25,24,25,17
2831,2,0.4090280532836914,27,21,43,29,28
2832,0,0.38251805305480957,43,17,29,24,20
2833,1,0.5060520172119141,24,47,21,33,27
2834,2,0.4349069595336914,23,33,42,23,24
2835,0,0.5112570524215698,44,35,27,25,35
2836,0,0.4548649787902832,45,18,24,27,24
2837,0,0.5095250606536865,47,31,28,27,25
2838,1,0.45306897163391113,28,45,23,27,21
2839,4,0.5190889835357666,16,24,45,31,46
2840,1,0.420259952545166,30,43,23,22,20
2841,1,0.4630810022354126,24,44,25,28,24
2842,1,0.4479869604110718,30,44,23,33,25
2843,0,0.4560980796813965,41,30,25,27,22
2844,0,0.39539003372192383,41,26,27,23,21
2845,4,0.48887205123901367,20,23,25,30,40
2846,1,0.454164981842041,25,41,20,27,25
2847,0,0.4064819812774658,45,25,25,14,22
2848,2,0.42228806018829346,19,19,43,27,29
2849,4,0.49618005752563477,30,28,25,25,44
2850,2,0.4373129606246948,44,24,45,25,23
2851,2,0.42984092235565186,28,24,43,19,20
2852,2,0.4807260036468506,25,32,41,28,39
2853,0,0.4029350280761719,40,23,21,26,21
2854,2,0.4939079284667969,28,29,44,43,25
2855,1,0.42330896854400635,23,44,24,27,16
2856,3,0.4010399580001831,23,27,26,42,20
2857,1,0.4868379831314087,29,44,24,30,25
2858,1,0.4991539716720581,25,45,27,34,21
2859,4,0.4308990240097046,24,24,30,16,43
2860,0,0.47439801692962646,41,26,24,41,40
2861,1,0.35457897186279297,20,40,23,19,24
2862,3,0.4583580493927002,24,25,27,44,25
2863,1,0.5138629674911499,25,47,44,47,30
2864,3,0.5273460149765015,29,30,30,46,24
2865,0,0.4216879606246948,44,24,23,23,16
2866,1,0.5223499536514282,25,47,31,27,28
2867,0,0.3803199529647827,42,20,16,23,25
2868,2,0.41583001613616943,25,29,42,21,24
2869,0,0.3631519079208374,39,23,21,14,20
2870,3,0.4320559501647949,30,25,21,41,24
2871,0,0.5315830707550049,41,25,22,27,30
2872,0,0.46350395679473877,43,29,41,26,30
2873,0,0.4968000650405884,45,28,30,29,33
2874,1,0.39986705780029297,24,42,23,18,23
2875,0,0.4930129051208496,42,28,28,27,30
2876,4,0.4157050848007202,29,25,18,22,44
2877,1,0.4276299476623535,21,40,23,15,21
2878,4,0.41165900230407715,27,21,23,25,41
2879,0,0.47352302074432373,41,25,27,22,23
2880,0,0.5100480318069458,44,25,24,42,27
2881,2,0.4163990020751953,25,24,41,24,17
2882,2,0.3497769832611084,19,23,41,15,15
2883,1,0.46397995948791504,25,45,23,27,18
2884,3,0.5053130388259888,31,25,30,42,34
2885,0,0.43403196334838867,44,28,23,23,22
2886,0,0.41018199920654297,41,23,27,18,25
2887,4,0.4756429195404053,26,28,27,23,44
2888,1,0.45202600955963135,28,39,23,16,25
2889,0,0.38864099979400635,39,18,17,18,28
2890,2,0.40983498096466064,28,25,44,18,23
2891,4,0.41895008087158203,25,23,25,22,39
2892,3,0.4242910146713257,21,28,26,42,16
2893,0,0.5030040740966797,44,31,42,42,27
2894,1,0.482746958732605,26,44,32,30,27
2895,0,0.42876601219177246,42,27,26,29,24
2896,0,0.4653480052947998,42,22,27,24,30
2897,1,0.4639759063720703,29,47,24,28,27
2898,4,0.46782100200653076,28,29,32,26,47
2899,0,0.38583195209503174,42,25,21,26,23
2900,4,0.4672349691390991,29,27,25,28,43
2901,0,0.494534969329834,43,25,27,28,29
2902,0,0.48431992530822754,43,24,31,28,19
2903,1,0.4240950345993042,21,45,26,20,33
2904,0,0.46073997020721436,41,22,28,23,24
2905,4,0.44086694717407227,28,25,27,27,43
2906,3,0.4782829284667969,21,27,25,43,22
2907,2,0.39628398418426514,32,21,39,17,18
2908,1,0.5283190011978149,34,46,31,35,27
2909,2,0.5181649923324585,28,44,45,23,22
2910,3,0.47335898876190186,24,27,31,47,25
2911,4,0.49514901638031006,28,18,27,27,45
2912,3,0.4823399782180786,30,32,23,45,22
2913,0,0.4616858959197998,41,29,24,27,20
2914,0,0.4810600280761719,45,27,25,23,25
2915,0,0.4203749895095825,41,22,27,28,30
2916,1,0.5048779249191284,32,46,32,26,30
