# MCTS: [] []
# PLAYERS: [MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random, MCTS_TicketToRide.PlayerType.random]
GAME,WINNER,TIME,random,random,random,random
2547,1,0.37937796115875244,27,45,17,31
2548,0,0.3191789388656616,42,26,29,25
2549,0,0.4147599935531616,44,26,21,25
2550,1,0.25585293769836426,15,39,20,17
2551,2,0.26220202445983887,21,24,40,15
2552,0,0.3339740037918091,37,20,21,28
2553,1,0.33010196685791016,27,39,21,24
2554,1,0.4064370393753052,31,41,27,32
2555,0,0.308474063873291,40,27,20,21
2556,0,0.342229962348938,40,28,28,27
2557,1,0.320019006729126,27,42,18,26
2558,3,0.33246302604675293,31,25,27,39
2559,2,0.340878963470459,24,22,43,20
2560,1,0.29777801036834717,22,39,29,19
2561,3,0.3131650686264038,22,22,25,40
2562,0,0.3253819942474365,40,27,28,24
2563,3,0.3517040014266968,21,26,24,39
2564,2,0.30299103260040283,24,27,41,23
2565,1,0.3582170009613037,27,43,30,26
2566,3,0.360306978225708,24,24,25,43
2567,0,0.2937750816345215,41,23,23,25
2568,0,0.3413130044937134,43,29,24,27
2569,3,0.34780001640319824,26,25,25,39
2570,3,0.313073992729187,27,25,22,39
2571,0,0.30457794666290283,42,23,25,26
2572,0,0.324273943901062,41,21,16,31
2573,0,0.4180610179901123,46,33,31,34
2574,0,0.30282604694366455,40,25,25,26
2575,0,0.3396669626235962,41,21,25,25
2576,1,0.3453059196472168,25,41,25,28
2577,1,0.37537097930908203,23,44,28,22
2578,0,0.33496296405792236,43,29,32,18
2579,0,0.32159197330474854,42,30,29,26
2580,3,0.3378269672393799,28,40,23,41
2581,3,0.3751840591430664,23,23,25,42
2582,2,0.31489098072052,25,25,41,21
2583,3,0.3457510471343994,22,26,28,40
2584,2,0.4053359031677246,24,31,44,25
2585,1,0.284601092338562,24,37,28,23
2586,1,0.34600090980529785,28,40,25,27
2587,1,0.41831493377685547,31,45,30,31
2588,2,0.31377899646759033,27,22,39,18
2589,0,0.33241593837738037,47,26,17,25
2590,3,0.3202120065689087,23,22,25,39
2591,2,0.339108943939209,26,25,41,21
2592,3,0.290336012840271,22,19,21,39
2593,1,0.36806201934814453,27,41,27,25
2594,1,0.34988296031951904,38,41,39,39
2595,1,0.2902660369873047,22,40,25,25
2596,2,0.28876590728759766,21,19,39,16
2597,2,0.36328303813934326,26,25,45,31
2598,0,0.30352306365966797,41,20,22,26
2599,2,0.31773602962493896,23,26,41,22
2600,3,0.32658302783966064,26,26,17,40
2601,2,0.3739180564880371,26,27,43,24
2602,3,0.34550607204437256,32,24,28,43
2603,1,0.32467401027679443,19,39,23,25
2604,0,0.2826629877090454,39,15,19,17
2605,1,0.31965506076812744,22,42,27,29
2606,3,0.32733094692230225,24,26,30,39
2607,0,0.3005579710006714,41,19,21,17
2608,3,0.38744795322418213,24,27,22,47
2609,0,0.3605300188064575,44,24,31,24
2610,1,0.33498990535736084,28,42,23,24
2611,1,0.3114720582962036,30,43,22,23
2612,3,0.30576300621032715,25,22,18,40
2613,1,0.37075603008270264,31,42,28,28
2614,0,0.36065006256103516,38,28,30,24
2615,2,0.39857399463653564,27,28,44,28
2616,2,0.34408891201019287,18,37,41,20
2617,1,0.3319040536880493,21,39,25,18
2618,1,0.29554200172424316,23,39,25,18
2619,2,0.3014559745788574,26,18,39,18
2620,2,0.3267580270767212,30,21,40,31
2621,2,0.33535706996917725,20,24,42,20
2622,3,0.3473629951477051,32,20,32,45
2623,3,0.3366219997406006,30,26,22,42
2624,1,0.33798396587371826,27,42,27,23
2625,3,0.3272550106048584,25,29,26,39
2626,3,0.3507990837097168,26,30,27,44
2627,0,0.36873793601989746,41,28,19,32
2628,0,0.32255303859710693,40,25,26,29
2629,1,0.3956639766693115,23,44,23,22
2630,2,0.2741429805755615,20,18,39,24
2631,1,0.30518603324890137,22,41,18,17
2632,1,0.3337329626083374,26,37,25,25
2633,3,0.3754040002822876,23,23,23,44
2634,0,0.31092989444732666,40,23,20,18
2635,3,0.30211901664733887,25,18,24,39
2636,3,0.381862998008728,31,32,25,45
2637,1,0.44181203842163086,24,44,28,28
2638,2,0.35315489768981934,29,26,43,28
2639,1,0.34454500675201416,30,44,31,29
2640,0,0.36253201961517334,44,27,27,25
2641,1,0.3155710697174072,18,38,25,21
2642,2,0.302327036857605,25,23,42,22
2643,3,0.3281160593032837,23,29,25,39
2644,3,0.33430707454681396,20,18,28,39
2645,0,0.3660160303115845,40,25,27,27
2646,1,0.34206604957580566,28,39,19,20
2647,0,0.2977280616760254,39,21,25,20
2648,2,0.37634706497192383,29,26,43,25
2649,2,0.3127729892730713,22,22,38,28
2650,1,0.32248198986053467,26,40,23,20
2651,1,0.33915793895721436,25,38,29,27
2652,1,0.3515160083770752,30,45,28,26
2653,3,0.40909600257873535,25,21,25,39
2654,0,0.29605603218078613,40,22,20,23
2655,3,0.3368349075317383,26,24,25,41
2656,1,0.3371560573577881,23,44,23,27
2657,0,0.32607197761535645,40,28,27,28
2658,1,0.2917419672012329,19,39,22,22
2659,1,0.33489203453063965,27,45,19,28
2660,0,0.36461591720581055,43,27,25,28
2661,1,0.2682030200958252,21,40,29,19
2662,2,0.32370495796203613,28,26,38,27
2663,0,0.3542790412902832,43,30,32,22
2664,0,0.40139102935791016,45,24,45,33
2665,3,0.39491307735443115,29,23,26,42
2666,0,0.31312406063079834,39,26,28,26
2667,1,0.3665640354156494,28,41,26,39
2668,2,0.3361039161682129,29,28,39,26
2669,3,0.2962460517883301,28,18,17,39
2670,3,0.28729498386383057,25,24,18,39
2671,2,0.3584519624710083,26,40,43,27
2672,1,0.2812880277633667,22,40,22,25
2673,0,0.3874009847640991,42,24,25,21
2674,0,0.3632690906524658,42,28,24,23
2675,1,0.360103964805603,32,41,29,34
2676,2,0.3822300434112549,26,21,43,23
2677,2,0.2866619825363159,21,19,42,23
2678,0,0.3813300132751465,40,29,28,23
2679,1,0.3928849697113037,27,43,23,30
2680,2,0.37274694442749023,26,27,40,24
2681,2,0.34377598762512207,23,26,43,27
2682,3,0.274245023727417,18,18,20,39
2683,3,0.38061392307281494,39,26,25,40
2684,0,0.3226919174194336,42,38,28,25
2685,3,0.27814292907714844,17,16,21,37
2686,0,0.36476194858551025,41,26,25,31
2687,2,0.33405494689941406,28,24,39,25
2688,0,0.4076470136642456,43,30,28,22
2689,0,0.3381779193878174,41,21,22,31
2690,1,0.34238100051879883,30,45,23,25
2691,1,0.32641899585723877,25,43,25,26
2692,1,0.3630959987640381,18,41,25,26
2693,0,0.38369905948638916,40,27,25,28
2694,0,0.37223196029663086,40,25,26,25
2695,0,0.30426204204559326,41,24,25,39
2696,2,0.27912402153015137,19,21,39,20
2697,0,0.3827190399169922,40,20,24,28
2698,1,0.4322090148925781,27,42,30,32
2699,3,0.3100149631500244,19,27,22,41
2700,3,0.30135607719421387,20,17,25,40
2701,0,0.36201000213623047,39,23,19,25
2702,2,0.3932589292526245,27,32,45,29
2703,0,0.36687302589416504,40,27,25,28
2704,2,0.36579692363739014,28,24,43,25
2705,0,0.34298598766326904,41,30,25,26
2706,0,0.2683330774307251,38,16,16,24
2707,2,0.31748998165130615,28,29,44,25
2708,1,0.32471001148223877,19,39,29,26
2709,3,0.3485649824142456,29,24,28,39
2710,1,0.296220064163208,24,42,22,28
2711,3,0.37496793270111084,23,26,32,43
2712,0,0.4027649164199829,44,27,32,26
2713,1,0.37331604957580566,24,45,28,30
2714,1,0.3510249853134155,29,42,27,28
2715,3,0.40135693550109863,19,23,27,44
2716,3,0.3197660446166992,24,23,23,39
2717,3,0.3769190311431885,31,26,25,41
2718,2,0.32051897048950195,43,22,46,15
2719,0,0.2736029624938965,39,19,21,14
2720,0,0.27606797218322754,39,17,20,18
2721,2,0.24278903007507324,22,15,39,22
2722,1,0.34234392642974854,23,43,27,20
2723,3,0.3469710350036621,30,27,29,43
2724,2,0.3830219507217407,24,29,45,26
2725,3,0.3010619878768921,26,22,25,42
2726,0,0.33309507369995117,43,26,26,24
2727,3,0.386883020401001,27,25,26,42
2728,2,0.2957649230957031,23,27,40,25
2729,3,0.29380297660827637,30,25,21,40
2730,1,0.2984640598297119,22,39,24,20
2731,2,0.35029304027557373,22,20,41,27
2732,1,0.35965001583099365,27,44,30,32
2733,2,0.35633301734924316,29,23,40,25
2734,2,0.32644402980804443,21,17,45,25
2735,3,0.3463599681854248,24,19,26,40
2736,2,0.3852189779281616,19,26,43,32
2737,0,0.33323800563812256,42,25,29,24
2738,2,0.3066500425338745,26,18,39,19
2739,3,0.30057692527770996,26,22,26,41
2740,2,0.2805149555206299,24,22,40,16
2741,0,0.3360300064086914,42,27,29,25
2742,3,0.29633891582489014,20,21,28,39
2743,0,0.3119800090789795,41,29,25,28
2744,2,0.347262978553772,27,26,42,28
2745,0,0.368677020072937,44,27,27,29
2746,3,0.39026904106140137,23,34,28,45
2747,2,0.264301061630249,19,22,37,24
2748,0,0.34867990016937256,44,30,43,27
2749,1,0.31924498081207275,28,41,21,26
2750,2,0.2890169620513916,24,18,36,21
2751,1,0.34935009479522705,28,39,38,18
2752,3,0.3548619747161865,21,23,23,39
2753,1,0.34052205085754395,26,43,20,27
2754,1,0.3348280191421509,26,42,22,19
2755,1,0.31865906715393066,26,42,24,27
2756,1,0.3798140287399292,29,42,29,27
2757,3,0.3581700325012207,22,25,23,40
2758,0,0.2617170810699463,40,22,25,18
2759,1,0.27042102813720703,18,38,20,19
2760,2,0.3618900775909424,31,22,43,30
2761,0,0.3619570732116699,42,25,26,27
2762,1,0.34119904041290283,24,43,30,23
2763,3,0.33503901958465576,28,28,28,42
2764,1,0.3647019863128662,28,44,22,26
2765,1,0.3294919729232788,26,40,25,25
2766,0,0.32880401611328125,39,19,20,21
2767,2,0.38120388984680176,35,31,44,29
2768,0,0.36070799827575684,43,32,24,28
2769,2,0.3583359718322754,31,29,42,31
2770,3,0.318187952041626,28,27,29,39
2771,2,0.3490769863128662,27,26,37,26
2772,3,0.3692840337753296,25,42,26,43
2773,2,0.405580997467041,28,26,46,24
2774,3,0.33657407760620117,23,31,29,43
2775,3,0.34478604793548584,26,28,29,40
2776,3,0.3364369869232178,23,25,28,44
2777,1,0.3076159954071045,21,41,18,19
2778,0,0.3786590099334717,44,21,34,27
2779,1,0.3337899446487427,29,39,19,22
2780,3,0.2870579957962036,23,26,18,41
2781,3,0.3569600582122803,32,27,28,43
2782,1,0.3961780071258545,22,44,29,24
2783,0,0.43665599822998047,45,44,44,25
2784,2,0.31096696853637695,21,23,39,19
2785,3,0.2866259813308716,25,21,19,41
2786,3,0.36562204360961914,22,23,24,41
2787,0,0.32257604598999023,43,22,26,25
2788,2,0.2894200086593628,26,19,39,18
2789,3,0.31180500984191895,24,20,24,43
2790,1,0.26331305503845215,17,39,20,16
2791,3,0.3050609827041626,18,21,27,39
2792,1,0.38677191734313965,26,42,40,29
2793,2,0.3677999973297119,29,23,42,26
2794,1,0.24735891819000244,18,40,22,13
2795,3,0.3729729652404785,21,28,24,44
2796,1,0.24134600162506104,20,40,19,14
2797,0,0.30239903926849365,41,24,26,18
2798,1,0.34697091579437256,26,39,39,23
2799,0,0.2991069555282593,42,22,19,25
2800,0,0.31855106353759766,38,21,21,23
2801,3,0.3775979280471802,28,26,30,45
2802,0,0.3467940092086792,40,24,26,26
2803,3,0.289404034614563,20,18,19,40
2804,3,0.2698739767074585,21,24,19,38
2805,3,0.3689689636230469,25,32,28,42
2806,0,0.3620610237121582,43,32,29,30
2807,1,0.26392292976379395,18,39,25,13
2808,2,0.33221399784088135,22,28,45,20
2809,3,0.3226909637451172,24,28,25,43
2810,1,0.3788989782333374,32,44,28,33
2811,1,0.33708906173706055,21,42,25,21
2812,2,0.34751904010772705,23,27,41,29
2813,0,0.3669710159301758,39,26,27,28
2814,0,0.34762799739837646,42,30,20,27
2815,0,0.405053973197937,41,23,32,28
2816,2,0.32781100273132324,23,27,42,24
2817,0,0.38144898414611816,44,30,27,23
2818,0,0.32392609119415283,39,26,26,25
2819,1,0.3598010540008545,22,41,27,26
2820,2,0.34004104137420654,28,24,45,35
2821,3,0.292726993560791,27,16,19,42
2822,3,0.3451828956604004,27,29,28,42
2823,1,0.39436495304107666,31,44,32,34
2824,0,0.36542797088623047,40,26,24,20
2825,0,0.36812102794647217,42,25,30,32
2826,3,0.35390591621398926,21,22,27,43
2827,3,0.36040806770324707,19,29,29,42
2828,1,0.2922329902648926,24,39,23,23
2829,0,0.3435899019241333,46,21,27,32
2830,2,0.33639800548553467,18,24,41,23
2831,2,0.31210899353027344,18,25,38,24
2832,2,0.4001729488372803,29,25,44,32
2833,3,0.3257559537887573,29,23,27,44
2834,1,0.37266600131988525,23,45,28,23
2835,1,0.3567270040512085,26,41,23,22
2836,2,0.303602933883667,25,21,40,15
2837,2,0.34366703033447266,28,38,39,39
2838,1,0.2928580045700073,22,42,22,22
2839,1,0.36758100986480713,26,42,22,29
2840,2,0.32477307319641113,25,27,42,21
2841,2,0.26755404472351074,21,17,39,18
2842,0,0.3203439712524414,45,22,28,20
2843,0,0.3422889709472656,41,28,26,28
2844,1,0.3285759687423706,24,41,19,39
2845,3,0.3204139471054077,39,28,25,40
2846,1,0.34956908226013184,22,42,22,26
2847,1,0.2988440990447998,22,39,20,17
2848,1,0.26134204864501953,22,38,15,27
2849,3,0.2914010286331177,22,23,24,42
2850,1,0.3656589984893799,27,43,42,28
2851,2,0.30041706562042236,25,27,39,18
2852,2,0.3528081178665161,27,21,40,28
2853,2,0.3577699661254883,31,25,44,24
2854,2,0.3448430299758911,26,26,42,42
2855,1,0.362652063369751,27,39,21,26
2856,1,0.3619260787963867,26,43,24,23
2857,3,0.35575199127197266,20,31,26,43
2858,1,0.3051779270172119,25,41,21,25
2859,0,0.353255033493042,42,23,23,28
2860,0,0.29797792434692383,38,17,25,25
2861,0,0.36087703704833984,41,25,29,31
2862,2,0.3208200931549072,17,25,39,39
2863,0,0.3940579891204834,44,27,25,31
2864,2,0.29649901390075684,22,21,38,18
2865,1,0.38588201999664307,29,40,26,25
2866,0,0.30779004096984863,44,23,22,26
2867,2,0.2801229953765869,23,18,39,15
2868,0,0.42155706882476807,44,27,43,43
2869,1,0.29241394996643066,22,39,21,20
2870,1,0.30728089809417725,27,44,26,26
2871,2,0.36239397525787354,29,22,43,29
2872,1,0.3003319501876831,25,40,21,20
2873,0,0.3481529951095581,40,23,24,25
2874,3,0.3300139904022217,28,27,15,40
2875,1,0.3239150047302246,20,40,29,26
2876,3,0.2735480070114136,19,16,21,39
2877,2,0.36489903926849365,21,18,42,28
2878,1,0.34095895290374756,23,42,29,21
2879,1,0.33376896381378174,24,43,32,18
2880,0,0.3457069396972656,41,26,40,28
2881,0,0.2782069444656372,42,20,17,26
2882,2,0.32415997982025146,26,23,41,22
2883,1,0.36282098293304443,24,42,27,40
2884,3,0.3160250186920166,17,21,21,39
2885,2,0.36818695068359375,25,27,40,23
2886,1,0.3415999412536621,22,42,20,25
2887,3,0.444100022315979,30,32,31,44
2888,0,0.37024903297424316,40,24,39,26
2889,3,0.4334350824356079,28,26,29,43
2890,0,0.2732280492782593,39,13,20,26
2891,2,0.37807905673980713,24,28,43,32
2892,1,0.3696249723434448,21,36,23,22
2893,3,0.3815799951553345,24,26,29,44
2894,1,0.30709195137023926,22,38,25,20
2895,0,0.3182929754257202,40,25,18,25
2896,2,0.33369600772857666,26,20,40,26
2897,3,0.3612849712371826,27,23,22,41
2898,1,0.3659549951553345,29,43,32,22
2899,1,0.38583099842071533,28,39,26,27
2900,0,0.43063104152679443,46,29,29,42
2901,0,0.43990302085876465,42,29,26,34
2902,0,0.3750779628753662,38,27,28,26
2903,0,0.33677995204925537,42,18,22,20
2904,0,0.332800030708313,41,21,25,24
2905,2,0.39253294467926025,23,24,42,24
2906,3,0.3424440622329712,29,22,20,41
2907,1,0.31649506092071533,25,39,23,28
2908,3,0.3946099281311035,24,26,45,46
2909,0,0.36663007736206055,41,28,23,23
2910,1,0.33706796169281006,24,39,21,25
2911,3,0.32438409328460693,19,24,26,40
2912,2,0.3031109571456909,19,23,39,25
2913,0,0.34141409397125244,41,23,26,22
2914,2,0.34633898735046387,23,27,42,29
2915,0,0.2762589454650879,39,20,21,22
2916,0,0.3619910478591919,39,31,26,19
2917,0,0.3808540105819702,44,28,23,29
2918,1,0.3703399896621704,31,42,42,24
2919,3,0.28405702114105225,19,26,18,39
2920,1,0.31137895584106445,22,41,24,25
2921,0,0.33406996726989746,39,25,27,28
2922,1,0.32231295108795166,23,39,29,22
2923,1,0.42660093307495117,28,44,44,28
2924,1,0.2834279537200928,20,39,22,20
2925,0,0.3616379499435425,46,30,29,25
2926,1,0.3370039463043213,26,40,27,23
2927,0,0.35573601722717285,42,23,24,21
2928,1,0.3891350030899048,29,42,26,40
2929,1,0.30483996868133545,21,39,22,24
2930,0,0.3549400568008423,42,26,23,22
2931,1,0.3287769556045532,24,43,26,20
2932,1,0.3439139127731323,26,40,27,23
2933,2,0.31015801429748535,22,22,43,31
2934,2,0.3509809970855713,31,25,43,28
2935,0,0.3065919876098633,40,22,25,22
2936,1,0.30322694778442383,23,42,22,15
2937,0,0.2952899932861328,40,15,22,25
2938,1,0.327193021774292,26,43,22,25
2939,3,0.35638201236724854,20,23,22,41
2940,3,0.309035062789917,28,25,18,40
2941,1,0.3025749921798706,21,40,23,25
2942,1,0.3584270477294922,26,42,27,25
2943,0,0.2900201082229614,37,24,21,20
2944,0,0.30828797817230225,39,24,25,28
2945,2,0.30133795738220215,18,22,39,23
2946,1,0.3344099521636963,22,40,26,29
2947,2,0.3515700101852417,20,28,45,22
2948,1,0.3645399808883667,24,42,22,25
2949,1,0.3755069971084595,28,42,25,31
2950,0,0.34124505519866943,39,26,25,29
2951,2,0.31726396083831787,25,23,42,21
2952,1,0.3484330177307129,21,40,25,23
2953,2,0.2962679862976074,18,18,39,27
2954,0,0.3360100984573364,41,26,25,24
2955,3,0.3406660556793213,27,26,25,41
2956,0,0.30812299251556396,39,39,22,22
2957,2,0.38334596157073975,23,24,43,33
2958,1,0.34634196758270264,25,41,26,27
2959,2,0.3489619493484497,23,26,39,25
2960,1,0.319553017616272,29,39,21,26
2961,2,0.3296250104904175,23,22,42,29
2962,0,0.3464699983596802,43,25,25,29
2963,1,0.334678053855896,40,42,28,26
2964,0,0.33612704277038574,44,24,23,26
2965,2,0.3222949504852295,28,27,41,23
2966,3,0.37472808361053467,26,23,29,39
2967,2,0.369723916053772,27,29,43,28
2968,1,0.356423020362854,20,41,26,22
2969,0,0.35076904296875,42,27,28,29
2970,0,0.2995339632034302,36,26,23,21
2971,0,0.3748210668563843,44,21,24,24
2972,2,0.34234189987182617,22,22,40,21
2973,0,0.31658291816711426,41,39,25,21
2974,1,0.33035194873809814,19,40,25,25
2975,2,0.3408849239349365,27,29,42,29
2976,0,0.3106060028076172,39,22,27,25
2977,0,0.3943760395050049,41,22,30,20
2978,2,0.3159449100494385,14,18,39,38
2979,1,0.3520040512084961,27,39,27,26
2980,3,0.3698219060897827,22,28,28,39
2981,0,0.36017000675201416,45,27,19,41
2982,0,0.2773020267486572,39,20,23,19
2983,2,0.35482001304626465,27,21,46,25
2984,2,0.3276439905166626,21,24,42,25
2985,0,0.3313889503479004,43,26,25,29
2986,1,0.31829702854156494,23,39,26,24
2987,1,0.37091100215911865,26,45,29,27
2988,1,0.31936192512512207,25,40,28,14
2989,1,0.33786797523498535,27,42,29,22
2990,0,0.3351839780807495,40,25,25,27
2991,2,0.2898930311203003,20,25,41,27
2992,1,0.35785603523254395,24,40,22,27
2993,0,0.354564905166626,42,25,41,22
2994,3,0.33480191230773926,25,20,19,39
2995,0,0.33573901653289795,41,21,25,25
2996,2,0.36034297943115234,31,24,43,29
2997,1,0.32650601863861084,21,38,21,25
2998,3,0.3675820827484131,26,26,31,41
2999,3,0.3658839464187622,32,29,25,44
